Date,Open,High,Low,Close,Adj Close,Volume
2017-09-05,126.879997,128.75,126.550003,128.5,128.368896,1033300
2017-09-06,129.520004,130.75,128.619995,129.110001,128.97828700000002,881000
2017-09-07,129.53999299999998,130.080002,128.369995,128.690002,128.558716,975400
2017-09-08,128.570007,128.570007,127.339996,127.760002,127.62966899999999,648400
2017-09-11,128.41000400000001,130.149994,128.110001,129.600006,129.46778899999998,752100
2017-09-12,129.880005,130.240005,127.83000200000001,128.08999599999999,127.95931999999999,645600
2017-09-13,128.199997,129.130005,126.559998,127.43,127.300003,765800
2017-09-14,127.32,127.32,123.779999,126.43,126.301025,822200
2017-09-15,127.129997,128.580002,126.589996,128.100006,127.96932199999999,1186800
2017-09-18,128.600006,128.639999,127.660004,128.009995,127.87941000000001,932100
2017-09-19,128.080002,128.699997,126.5,127.470001,127.33995800000001,759600
2017-09-20,127.760002,128.139999,125.970001,126.68,126.550774,803300
2017-09-21,126.690002,127.099998,125.690002,125.849998,125.72161100000001,496600
2017-09-22,125.970001,126.209999,125.440002,126.07,125.941383,433000
2017-09-25,125.599998,126.959999,124.910004,125.120003,124.99236299999998,611300
2017-09-26,125.300003,127.360001,125.019997,126.709999,126.58074199999999,786500
2017-09-27,126.459999,126.93,124.879997,126.360001,126.231094,837100
2017-09-28,126.209999,126.209999,124.190002,125.519997,125.391953,869800
2017-09-29,125.660004,126.610001,125.18,126.059998,125.931404,512200
2017-10-02,125.91999799999999,127.010002,124.68,127.0,126.87043,504300
2017-10-03,127.0,127.0,125.639999,126.269997,126.14119,1220300
2017-10-04,126.32,127.91999799999999,126.150002,127.290001,127.160149,719400
2017-10-05,127.199997,127.739998,126.010002,127.32,127.19011699999999,909300
2017-10-06,127.18,127.559998,126.239998,127.529999,127.399895,652100
2017-10-09,127.58000200000001,127.620003,124.43,125.029999,124.902451,641000
2017-10-10,125.07,126.32,124.739998,126.040001,125.91141499999999,643400
2017-10-11,125.970001,126.459999,124.83000200000001,126.209999,126.081253,769600
2017-10-12,125.779999,125.779999,124.129997,124.800003,124.67269099999999,652700
2017-10-13,124.849998,127.18,124.089996,124.940002,124.81255300000001,711300
2017-10-16,124.889999,125.360001,123.650002,124.66999799999999,124.542809,775000
2017-10-17,124.16999799999999,125.339996,123.970001,124.160004,124.033348,575200
2017-10-18,124.730003,125.269997,123.989998,124.360001,124.233124,480700
2017-10-19,124.160004,126.129997,123.82,125.739998,125.611725,634400
