Date,Open,High,Low,Close,Adj Close,Volume
2017-09-05,13.75,13.8,13.5,13.55,13.370907,673600
2017-09-06,13.6,13.8,13.55,13.65,13.469584,502900
2017-09-07,13.7,13.9,13.7,13.8,13.617602,453200
2017-09-08,13.8,13.9,13.4,13.4,13.222889000000002,628100
2017-09-11,13.55,13.7,13.45,13.65,13.469584,284100
2017-09-12,13.55,13.65,13.43,13.5,13.419882000000001,1061700
2017-09-13,13.6,13.6,13.1,13.3,13.221067999999999,651100
2017-09-14,13.3,13.45,13.2,13.35,13.270772000000001,868000
2017-09-15,13.25,13.55,13.25,13.45,13.370178,1298200
2017-09-18,13.5,13.55,13.35,13.45,13.370178,431300
2017-09-19,13.45,13.5,13.3,13.5,13.419882000000001,598500
2017-09-20,13.5,13.6,13.45,13.6,13.519288000000001,642100
2017-09-21,13.5,13.58,13.35,13.45,13.370178,540200
2017-09-22,13.4,13.5,13.33,13.4,13.320475,179200
2017-09-25,13.45,13.6,13.35,13.6,13.519288000000001,328300
2017-09-26,13.6,13.6,13.35,13.4,13.320475,719500
2017-09-27,13.35,13.65,13.35,13.55,13.469584,441500
2017-09-28,13.5,13.8,13.4,13.65,13.568991,1023300
2017-09-29,13.6,13.65,13.5,13.65,13.568991,360200
2017-10-02,13.65,13.75,13.55,13.7,13.618694,357400
2017-10-03,13.7,13.8,13.55,13.7,13.618694,281800
2017-10-04,13.7,13.8,13.6,13.7,13.618694,287200
2017-10-05,13.7,13.8,13.63,13.7,13.618694,492400
2017-10-06,13.65,13.73,13.55,13.65,13.568991,285300
2017-10-09,13.65,13.65,13.5,13.55,13.469584,136600
2017-10-10,13.65,13.85,13.6,13.85,13.767804,806500
2017-10-11,13.8,13.8,13.65,13.75,13.668398000000002,291200
2017-10-12,13.7,13.9,13.7,13.85,13.767804,208300
2017-10-13,13.95,14.08,13.8,14.05,13.966617999999999,204200
2017-10-16,14.0,14.1,13.9,14.05,13.966617999999999,268300
2017-10-17,14.0,14.0,13.85,13.95,13.86721,157000
2017-10-18,13.95,14.1,13.9,14.1,14.016321,568600
2017-10-19,14.0,14.0,13.85,13.9,13.817507,202100
2017-10-20,14.05,14.1,13.95,14.1,14.016321,457100
2017-10-23,14.05,14.1,13.95,14.0,13.916914000000002,286400
2017-10-24,13.95,14.05,13.9,13.95,13.86721,544100
2017-10-25,13.95,14.05,13.8,14.0,13.916914000000002,439500
2017-10-26,14.0,14.15,13.93,14.0,13.916914000000002,474700
2017-10-27,14.0,14.05,13.8,13.95,13.86721,545600
2017-10-30,13.95,14.15,13.9,14.15,14.066023999999999,245800
2017-10-31,14.1,14.1,13.9,13.9,13.817507,266800
2017-11-01,14.0,14.2,13.9,14.05,13.966617999999999,447300
2017-11-02,14.0,14.15,13.85,14.05,13.966617999999999,475800
2017-11-03,14.05,14.2,14.0,14.2,14.115726,299800
2017-11-06,14.15,14.6,14.15,14.55,14.46365,347000
2017-11-07,14.5,14.8,14.38,14.4,14.31454,372400
2017-11-08,14.4,14.5,14.3,14.45,14.364244,371600
2017-11-09,14.4,14.85,14.35,14.75,14.662463,525500
2017-11-10,15.15,16.200001,14.9,15.55,15.457714999999999,935900
2017-11-13,15.5,15.75,15.3,15.6,15.507419,491000
2017-11-14,15.5,15.8,15.35,15.55,15.457714999999999,396100
2017-11-15,15.6,15.6,15.43,15.55,15.457714999999999,339500
2017-11-16,15.6,16.049999,15.5,16.0,15.905045000000001,384200
2017-11-17,15.95,16.27,15.9,16.200001,16.103859,1217800
