Date,Open,High,Low,Close,Adj Close,Volume
2017-09-05,145.979996,145.979996,144.190002,144.669998,141.720749,613300
2017-09-06,145.300003,146.5,144.179993,145.699997,142.729736,411100
2017-09-07,145.550003,146.449997,145.03999299999998,146.33999599999999,143.356674,341400
2017-09-08,146.009995,147.399994,145.610001,147.0,144.00322,298700
2017-09-11,148.0,148.0,146.479996,147.21000700000002,144.208954,378400
2017-09-12,147.570007,149.479996,147.029999,149.369995,146.324905,369400
2017-09-13,149.050003,149.860001,148.610001,148.970001,145.93306,436900
2017-09-14,148.970001,148.970001,146.679993,147.009995,144.013016,611800
2017-09-15,146.720001,147.169998,145.580002,146.66000400000001,143.670166,779600
2017-09-18,147.110001,147.300003,146.08999599999999,146.66000400000001,143.670166,565400
2017-09-19,146.860001,147.919998,146.229996,146.800003,143.80731200000002,476400
2017-09-20,147.139999,149.360001,146.639999,149.059998,146.021225,577400
2017-09-21,149.179993,149.690002,148.429993,148.580002,145.551025,453800
2017-09-22,148.58999599999999,149.5,148.08999599999999,149.320007,146.27594,423100
2017-09-25,149.320007,149.449997,148.759995,149.059998,146.021225,746900
2017-09-26,149.21000700000002,150.309998,147.970001,149.630005,146.57962,431500
2017-09-27,150.149994,150.380005,148.809998,150.050003,146.991058,541800
2017-09-28,149.78999299999998,150.0,147.03999299999998,147.389999,144.385284,808700
2017-09-29,147.300003,149.21000700000002,147.300003,149.009995,145.97226,495400
2017-10-02,149.149994,149.389999,147.610001,147.899994,144.884872,843300
2017-10-03,148.029999,150.66000400000001,146.470001,150.649994,147.578812,711300
2017-10-04,150.5,151.880005,150.100006,151.440002,148.352722,518700
2017-10-05,151.610001,151.91000400000001,148.0,148.58999599999999,145.560822,867600
2017-10-06,148.300003,149.309998,147.360001,149.270004,146.22695900000002,778000
2017-10-09,149.429993,151.190002,149.25,150.940002,147.862915,374600
2017-10-10,151.320007,151.809998,150.009995,150.25,147.18696599999998,368700
2017-10-11,150.199997,151.169998,149.740005,150.940002,147.862915,432200
2017-10-12,150.970001,152.279999,150.630005,151.610001,148.519257,517300
2017-10-13,152.059998,153.21000700000002,151.729996,152.009995,148.911087,481800
2017-10-16,151.850006,152.169998,150.46000700000002,152.020004,148.920898,640900
2017-10-17,151.919998,152.940002,151.46000700000002,152.25,149.146194,478100
2017-10-18,152.259995,155.28999299999998,152.259995,153.520004,150.390305,1055700
2017-10-19,155.91000400000001,156.940002,148.58999599999999,156.190002,153.00589,1400000
2017-10-20,156.570007,160.779999,155.630005,160.119995,156.855759,2093100
2017-10-23,161.71000700000002,162.889999,160.66000400000001,162.149994,158.844376,1368100
2017-10-24,162.899994,163.059998,161.66000400000001,162.320007,159.01091,1146900
2017-10-25,161.899994,162.179993,158.179993,159.919998,156.659851,788100
2017-10-26,160.21000700000002,161.199997,158.850006,159.470001,156.219009,768100
2017-10-27,159.389999,159.940002,157.369995,158.449997,155.219803,1060800
2017-10-30,158.270004,158.490005,155.970001,157.08999599999999,153.887527,557000
2017-10-31,157.320007,158.720001,156.919998,157.779999,154.563477,390100
2017-11-01,158.169998,158.610001,156.380005,158.360001,155.13163799999998,526400
2017-11-02,158.330002,159.229996,157.279999,158.5,155.268799,364200
2017-11-03,158.479996,159.009995,157.970001,158.220001,154.99449199999998,462000
2017-11-06,157.830002,160.08999599999999,157.330002,159.149994,155.905518,475100
2017-11-07,159.570007,159.779999,157.550003,158.550003,155.31778,571400
2017-11-08,158.330002,158.369995,155.570007,157.330002,154.12265,1191200
2017-11-09,156.71000700000002,157.399994,155.970001,156.809998,153.61321999999998,427700
2017-11-10,156.169998,156.96000700000002,155.21000700000002,155.869995,152.692398,357900
2017-11-13,155.53999299999998,158.08999599999999,155.53999299999998,156.070007,152.888336,388400
2017-11-14,156.490005,156.699997,155.119995,156.679993,153.48588600000002,370400
2017-11-15,155.979996,157.729996,155.130005,156.690002,153.495697,390400
2017-11-16,156.279999,157.5,155.779999,157.070007,154.677414,282000
2017-11-17,156.570007,157.740005,156.570007,157.020004,154.628174,331800
2017-11-20,157.0,159.53999299999998,156.610001,159.419998,156.991608,399500
2017-11-21,159.630005,161.679993,159.240005,161.119995,158.66571000000002,621200
2017-11-22,161.46000700000002,161.759995,160.570007,161.369995,158.91189599999998,590400
2017-11-24,161.740005,162.0,159.53999299999998,159.699997,157.267349,126100
2017-11-27,159.66000400000001,161.33999599999999,159.270004,161.28999299999998,158.833115,330700
2017-11-28,161.369995,164.119995,160.550003,164.070007,161.570786,507600
2017-11-29,164.350006,167.929993,164.119995,167.220001,164.672806,457400
2017-11-30,167.470001,171.800003,166.830002,169.429993,166.84913600000002,934300
2017-12-01,169.21000700000002,169.380005,166.28999299999998,168.25,165.687103,617300
2017-12-04,169.429993,174.059998,169.21000700000002,173.320007,170.679901,846600
2017-12-05,172.020004,173.46000700000002,170.929993,171.169998,168.562622,418100
2017-12-06,171.199997,171.470001,168.429993,168.619995,166.051468,423700
2017-12-07,168.820007,171.100006,168.41000400000001,170.929993,168.32626299999998,323900
2017-12-08,171.860001,172.58999599999999,170.600006,172.190002,169.567093,395200
2017-12-11,172.830002,173.679993,170.889999,171.330002,168.72018400000002,666100
2017-12-12,171.449997,171.929993,170.28999299999998,170.779999,168.178574,350300
2017-12-13,170.449997,172.08999599999999,170.059998,170.279999,167.686188,415000
2017-12-14,170.369995,170.369995,165.449997,165.5,162.979004,702900
2017-12-15,166.71000700000002,168.970001,166.08999599999999,168.199997,165.637878,761900
2017-12-18,169.300003,173.25,169.300003,172.619995,169.99053999999998,656000
2017-12-19,172.66000400000001,173.490005,170.110001,172.350006,169.72467,584800
2017-12-20,173.580002,175.270004,173.46000700000002,174.940002,172.27520800000002,742100
2017-12-21,174.899994,176.100006,174.020004,175.550003,172.875916,619600
2017-12-22,175.979996,176.380005,174.5,174.699997,172.038864,359500
2017-12-26,175.149994,175.860001,174.429993,174.820007,172.157043,192800
2017-12-27,175.08999599999999,175.949997,174.830002,175.41000400000001,172.73803700000002,258500
2017-12-28,175.509995,176.080002,173.860001,175.880005,173.200882,275000
2017-12-29,176.75,176.75,174.220001,174.300003,171.644958,326300
2018-01-02,174.580002,177.08999599999999,172.28999299999998,176.889999,174.195511,727700
2018-01-03,176.679993,176.979996,173.669998,175.190002,172.521393,434800
2018-01-04,175.880005,176.830002,175.059998,176.169998,173.48646499999998,432400
2018-01-05,176.729996,178.679993,176.279999,178.449997,175.73173500000001,407800
2018-01-08,178.119995,181.690002,177.559998,181.470001,178.705734,1454300
2018-01-09,181.130005,181.990005,178.509995,178.759995,176.037018,617400
2018-01-10,178.0,180.520004,177.020004,180.389999,177.642197,494700
2018-01-11,180.800003,183.770004,180.649994,183.759995,180.960846,425300
2018-01-12,183.800003,185.470001,183.279999,183.58999599999999,180.79345700000002,584600
2018-01-16,184.46000700000002,184.979996,180.559998,180.669998,177.917923,647500
2018-01-17,181.580002,181.580002,179.66000400000001,181.169998,178.410309,398200
2018-01-18,181.360001,182.240005,179.570007,179.759995,177.021774,592200
2018-01-19,180.330002,182.940002,179.479996,182.78999299999998,180.00563,542600
2018-01-22,182.940002,183.58999599999999,181.520004,182.690002,179.90715,511000
2018-01-23,183.0,184.0,181.029999,183.199997,180.409378,550600
2018-01-24,183.529999,183.679993,181.600006,182.770004,179.985931,505300
2018-01-25,182.929993,183.190002,180.770004,181.029999,178.272446,399100
2018-01-26,181.630005,182.259995,180.389999,182.25,179.47386200000003,337000
2018-01-29,180.0,181.470001,177.729996,177.91000400000001,175.199966,772500
2018-01-30,176.119995,176.119995,171.320007,172.889999,170.256424,1206600
2018-01-31,173.899994,174.419998,170.970001,171.309998,168.7005,765100
2018-02-01,170.08999599999999,171.669998,169.149994,169.880005,167.292282,698800
2018-02-02,168.630005,169.600006,166.509995,167.889999,165.332611,792800
2018-02-05,166.179993,170.809998,164.119995,164.28999299999998,161.78743,922700
2018-02-06,160.580002,167.990005,160.009995,167.070007,164.52508500000002,887100
2018-02-07,166.770004,170.759995,166.419998,166.630005,164.09179699999999,865200
2018-02-08,164.0,164.100006,156.509995,156.720001,154.332748,1697000
2018-02-09,159.440002,160.649994,154.5,158.809998,156.39091499999998,2047600
2018-02-12,160.270004,161.929993,158.619995,159.25,156.824203,761200
2018-02-13,158.850006,158.850006,156.080002,157.639999,155.23873899999998,747700
2018-02-14,156.899994,159.419998,156.899994,159.029999,156.607544,466900
2018-02-15,160.25,161.559998,158.979996,161.179993,158.72479199999998,492700
2018-02-16,161.119995,164.389999,160.130005,160.880005,158.42936699999998,721300
2018-02-20,159.83999599999999,161.809998,159.119995,160.940002,158.488464,732200
2018-02-21,161.110001,161.699997,158.03999299999998,158.080002,155.672028,614500
2018-02-22,158.929993,161.509995,158.259995,159.78999299999998,157.35595700000002,438600
2018-02-23,160.619995,161.020004,159.130005,160.220001,157.779419,262800
2018-02-26,160.779999,161.16000400000001,158.71000700000002,160.16000400000001,157.720337,486700
2018-02-27,160.259995,161.729996,158.21000700000002,158.270004,155.85913100000002,549700
2018-02-28,159.199997,161.33999599999999,157.699997,159.220001,156.79466200000002,990300
2018-03-01,158.869995,159.440002,152.33999599999999,153.220001,151.66716,844300
2018-03-02,151.990005,153.970001,150.679993,153.649994,152.09278899999998,495400
2018-03-05,153.16000400000001,156.699997,151.71000700000002,156.050003,154.468475,523300
2018-03-06,156.699997,159.520004,156.699997,158.940002,157.329193,496800
2018-03-07,157.240005,159.139999,156.550003,158.949997,157.339081,426200
2018-03-08,159.770004,159.770004,153.630005,154.770004,153.20146200000002,1071600
2018-03-09,155.690002,155.690002,152.979996,153.380005,151.825531,1915000
2018-03-12,153.300003,153.369995,149.309998,151.470001,149.934891,1599600
2018-03-13,152.570007,153.899994,151.649994,151.940002,150.40013100000002,834500
2018-03-14,152.419998,154.320007,151.66000400000001,152.21000700000002,150.667389,676400
2018-03-15,152.46000700000002,153.380005,151.75,152.139999,150.598099,520700
2018-03-16,151.889999,154.03999299999998,151.889999,152.899994,151.35038799999998,1223800
2018-03-19,152.75,153.03999299999998,147.78999299999998,149.429993,147.915558,839400
2018-03-20,150.08999599999999,151.979996,149.619995,150.78999299999998,149.26178000000002,613900
2018-03-21,151.25,153.83999599999999,150.279999,151.699997,150.162552,539600
2018-03-22,150.529999,151.800003,148.300003,148.41000400000001,146.905914,559600
2018-03-23,148.830002,150.279999,146.03999299999998,146.259995,144.777679,465200
2018-03-26,148.139999,149.130005,147.630005,148.850006,147.341446,947400
