Date,Open,High,Low,Close,Adj Close,Volume
2017-09-05,71.610001,71.93,70.730003,71.099998,68.812271,2033900
2017-09-06,71.57,71.620003,71.120003,71.33000200000001,69.034874,1700400
2017-09-07,71.480003,71.519997,70.629997,71.32,69.025185,1439300
2017-09-08,71.199997,72.41999799999999,71.089996,72.139999,69.818802,1775600
2017-09-11,72.690002,73.379997,72.480003,73.349998,70.989868,2186500
2017-09-12,73.5,74.650002,73.459999,74.599998,72.199646,2482900
2017-09-13,74.540001,74.949997,74.199997,74.93,72.519028,2137300
2017-09-14,74.760002,75.720001,74.389999,75.620003,73.186844,2481100
2017-09-15,75.589996,76.980003,75.220001,76.910004,74.435326,4901300
2017-09-18,77.0,78.040001,76.529999,77.900002,75.393478,2832500
2017-09-19,77.739998,77.870003,76.959999,77.029999,74.55145999999999,3215300
2017-09-20,77.220001,78.209999,77.120003,77.769997,75.267647,2482000
2017-09-21,77.699997,78.25,77.660004,78.059998,75.548325,1784000
2017-09-22,77.989998,78.510002,77.690002,78.099998,75.587036,1624900
2017-09-25,78.139999,78.230003,76.889999,77.550003,75.054741,2669600
2017-09-26,77.599998,77.650002,77.019997,77.110001,74.62889100000001,1855700
2017-09-27,77.440002,77.610001,76.809998,77.120003,74.638573,2015300
2017-09-28,76.839996,76.970001,75.43,76.089996,73.641701,3048100
2017-09-29,75.949997,76.940002,75.720001,76.790001,74.319191,2236300
2017-10-02,76.949997,77.58000200000001,76.389999,77.540001,75.045052,1755400
2017-10-03,77.68,77.760002,77.25,77.449997,74.957954,2017700
2017-10-04,77.349998,78.190002,77.010002,78.059998,75.548325,2209400
2017-10-05,77.959999,78.25,77.589996,77.800003,75.296684,2032900
2017-10-06,77.629997,78.220001,77.43,77.75,75.248299,2281200
2017-10-09,77.760002,78.120003,77.309998,77.68,75.180542,1368700
2017-10-10,77.959999,78.129997,77.400002,77.980003,75.47090899999999,1612800
2017-10-11,77.949997,78.66999799999999,77.730003,78.529999,76.003197,2390600
2017-10-12,78.559998,79.160004,78.309998,78.720001,76.187088,2504000
2017-10-13,79.120003,79.190002,78.470001,78.529999,76.003197,1942800
2017-10-16,78.82,79.309998,78.519997,79.230003,76.680687,1400500
2017-10-17,77.83000200000001,78.43,76.599998,78.07,75.557999,3535700
2017-10-18,78.160004,78.610001,77.940002,77.970001,75.46122,2249400
2017-10-19,77.370003,78.190002,77.339996,78.019997,75.509613,2168500
2017-10-20,78.470001,79.040001,78.190002,78.93,76.39031999999999,2559800
2017-10-23,79.029999,79.089996,78.43,78.480003,75.954803,2196900
2017-10-24,78.91999799999999,80.139999,78.910004,79.58000200000001,77.019417,3107900
2017-10-25,79.440002,79.690002,78.33000200000001,78.980003,76.438721,2311200
2017-10-26,79.5,79.940002,79.199997,79.5,76.941986,1642700
2017-10-27,79.470001,79.989998,79.139999,79.769997,77.20330799999999,1987600
2017-10-30,79.650002,80.43,79.18,79.230003,76.680687,3740800
2017-10-31,77.940002,81.5,77.620003,80.019997,77.44524399999999,4955400
2017-11-01,80.879997,82.339996,80.800003,81.510002,78.887321,3680500
2017-11-02,81.050003,81.339996,79.33000200000001,79.379997,77.395561,3227100
2017-11-03,79.150002,79.239998,77.08000200000001,78.099998,76.147552,4477300
2017-11-06,78.099998,78.639999,77.639999,78.309998,76.35231,2239800
2017-11-07,78.400002,78.980003,78.160004,78.66999799999999,76.70330799999999,1454300
2017-11-08,78.410004,79.209999,77.940002,79.050003,77.07382199999999,2281800
2017-11-09,78.720001,79.489998,77.800003,77.860001,75.91355899999999,2957100
2017-11-10,77.900002,78.08000200000001,77.480003,77.91999799999999,75.972061,1380400
2017-11-13,77.699997,78.160004,77.510002,77.940002,75.991562,1393600
2017-11-14,77.489998,77.66999799999999,76.889999,76.889999,74.967812,1844800
2017-11-15,76.470001,76.599998,75.599998,75.870003,73.97330500000001,2029900
2017-11-16,76.139999,76.800003,76.139999,76.440002,74.52906,1824800
2017-11-17,75.989998,76.0,75.41999799999999,75.639999,73.749062,2965300
2017-11-20,75.860001,75.980003,75.5,75.690002,73.797813,2933700
2017-11-21,76.089996,76.33000200000001,75.83000200000001,76.300003,74.392563,1801800
2017-11-22,76.33000200000001,76.66999799999999,76.18,76.220001,74.31456800000001,995300
2017-11-24,76.370003,76.370003,75.83000200000001,75.91999799999999,74.022064,698900
2017-11-27,75.940002,76.050003,75.529999,75.529999,73.641808,1493900
2017-11-28,75.66999799999999,77.040001,75.559998,76.849998,74.92881,2029100
2017-11-29,77.019997,77.290001,76.360001,76.839996,74.91906,1839600
2017-11-30,76.980003,77.989998,76.91999799999999,77.779999,75.835564,2725300
2017-12-01,77.989998,78.41999799999999,76.400002,77.699997,75.757553,2264000
2017-12-04,78.309998,78.610001,76.400002,76.410004,74.49981700000001,2329200
2017-12-05,76.370003,76.620003,74.940002,74.949997,73.076302,3000600
2017-12-06,76.010002,76.260002,74.900002,75.790001,73.895309,3000800
2017-12-07,75.650002,77.470001,75.620003,77.260002,75.32856,3538500
2017-12-08,77.489998,77.860001,77.010002,77.290001,75.357803,2363700
2017-12-11,77.610001,78.110001,77.110001,77.769997,75.825806,3755100
2017-12-12,77.839996,78.449997,77.730003,77.760002,75.816063,2189300
2017-12-13,77.959999,78.489998,77.540001,77.57,75.630806,2148100
2017-12-14,77.66999799999999,77.769997,76.410004,76.440002,74.52906,1719700
2017-12-15,76.610001,77.779999,76.58000200000001,77.290001,75.357803,3503700
2017-12-18,78.110001,78.43,76.980003,77.059998,75.13356,2747400
2017-12-19,77.269997,77.32,76.739998,76.860001,74.93856,1930800
2017-12-20,77.360001,77.540001,77.010002,77.150002,75.221313,2318300
2017-12-21,77.480003,78.379997,77.160004,78.099998,76.147552,2076900
2017-12-22,78.279999,78.279999,77.510002,77.510002,75.572311,1362100
2017-12-26,77.599998,77.709999,77.209999,77.32,75.387062,676300
2017-12-27,77.400002,77.68,77.010002,77.41999799999999,75.48455799999999,1135500
2017-12-28,77.57,78.190002,77.43,78.160004,76.206062,1083200
2017-12-29,78.910004,79.650002,78.559998,79.010002,77.034813,3245900
2018-01-02,79.230003,79.519997,77.519997,78.860001,76.888565,2814900
2018-01-03,79.260002,81.66999799999999,78.860001,81.639999,79.599068,4255900
2018-01-04,81.690002,81.989998,80.459999,80.769997,78.750809,3936400
2018-01-05,80.879997,81.41999799999999,80.25,81.389999,79.355316,2398900
2018-01-08,81.370003,82.300003,81.0,82.029999,79.97931700000001,1818200
2018-01-09,81.870003,82.489998,80.309998,81.980003,79.930565,2216000
2018-01-10,81.66999799999999,82.68,81.32,82.470001,80.40831800000001,2126800
2018-01-11,82.660004,83.989998,82.33000200000001,83.989998,81.890312,1897900
2018-01-12,84.160004,84.349998,83.470001,84.239998,82.134064,2417500
2018-01-16,84.440002,84.5,82.699997,83.349998,81.266312,2198500
2018-01-17,83.489998,83.989998,83.279999,83.599998,81.510063,1366700
2018-01-18,83.690002,84.0,83.019997,83.559998,81.471062,2001600
2018-01-19,83.900002,84.410004,83.550003,83.949997,81.851318,3215000
2018-01-22,83.93,84.41999799999999,83.510002,84.360001,82.251068,2413400
2018-01-23,83.959999,85.32,83.83000200000001,85.120003,82.992073,2393700
2018-01-24,85.599998,85.610001,84.339996,84.5,82.387566,2862200
2018-01-25,85.089996,85.66999799999999,83.93,85.220001,83.089569,2592200
2018-01-26,85.5,86.510002,85.040001,86.489998,84.32781999999999,1863300
2018-01-29,86.209999,86.82,85.370003,85.589996,83.45031,1883800
2018-01-30,84.910004,85.629997,84.33000200000001,84.739998,82.62155899999999,2478800
2018-01-31,85.33000200000001,85.529999,83.43,83.970001,81.870819,2901000
2018-02-01,86.93,89.849998,86.650002,87.860001,85.663567,6112700
2018-02-02,87.120003,87.400002,84.900002,85.089996,82.962814,6100300
2018-02-05,85.66999799999999,85.68,81.58000200000001,81.58000200000001,79.540565,5528400
2018-02-06,80.239998,83.279999,79.5,82.68,80.613068,4994500
2018-02-07,82.32,84.379997,81.589996,81.620003,79.579575,3908800
2018-02-08,81.809998,82.309998,79.400002,79.410004,77.424812,3150900
2018-02-09,80.699997,81.599998,78.989998,80.769997,78.750809,4925800
2018-02-12,81.449997,82.57,81.239998,82.019997,79.969559,2789800
2018-02-13,81.459999,82.139999,80.989998,81.83000200000001,79.784317,1332500
2018-02-14,81.239998,82.860001,81.019997,82.66999799999999,80.60331,2399600
2018-02-15,83.110001,83.41999799999999,81.779999,82.760002,80.691063,1516400
2018-02-16,82.660004,83.910004,82.199997,82.790001,80.720322,2200200
2018-02-20,82.43,83.040001,81.449997,81.709999,79.66731999999999,3344600
2018-02-21,81.720001,82.650002,81.260002,81.559998,79.52106500000001,2219300
2018-02-22,82.029999,82.650002,81.68,81.879997,79.833061,1778900
2018-02-23,82.5,82.660004,81.57,82.220001,80.16456600000001,2204900
2018-02-26,82.360001,82.550003,81.540001,82.279999,80.223061,2854900
2018-02-27,82.190002,83.099998,81.93,81.959999,79.911064,2514800
2018-02-28,82.160004,82.510002,80.68,80.699997,78.682564,2323500
2018-03-01,81.099998,81.709999,79.209999,79.589996,77.60030400000001,3527400
2018-03-02,79.160004,80.089996,78.389999,79.699997,77.707565,3251000
2018-03-05,79.18,80.32,78.400002,80.220001,78.214569,2983500
2018-03-06,80.790001,80.970001,79.720001,80.940002,78.916565,2658700
2018-03-07,79.989998,81.190002,79.769997,81.029999,79.00431800000001,2741700
2018-03-08,81.93,81.959999,80.489998,81.139999,79.111565,5636000
2018-03-09,81.07,83.160004,80.709999,83.139999,81.726334,3155000
2018-03-12,83.089996,83.239998,81.209999,81.529999,80.14370699999999,3666100
2018-03-13,81.709999,82.66999799999999,81.139999,81.279999,79.897964,2869600
2018-03-14,81.889999,81.91999799999999,79.959999,80.089996,78.728188,2395900
2018-03-15,80.25,80.68,79.879997,80.269997,78.905128,2840700
2018-03-16,80.43,81.300003,80.230003,80.980003,79.603065,4651900
2018-03-19,80.75,80.989998,79.82,80.459999,79.091904,1709100
2018-03-20,80.699997,81.870003,80.5,81.160004,79.780006,1783200
2018-03-21,81.33000200000001,82.099998,80.93,81.480003,80.094559,1847300
2018-03-22,80.639999,81.360001,79.279999,79.43,78.079414,2650400
2018-03-23,79.68,79.68,78.089996,78.18,76.85067,3332200
2018-03-26,80.18,81.43,79.510002,81.099998,79.721016,4143100
2018-03-27,81.239998,81.599998,79.199997,79.709999,78.35466,3678000
2018-03-28,79.809998,79.870003,78.57,79.050003,77.70587900000001,2858400
2018-03-29,79.610001,80.650002,79.25,79.910004,78.551254,2902700
2018-04-02,79.470001,79.629997,76.510002,77.690002,76.369003,2401500
2018-04-03,78.0,78.279999,76.389999,77.860001,76.53611,4515400
2018-04-04,76.480003,78.66999799999999,76.139999,78.58000200000001,77.243874,3064100
2018-04-05,79.32,79.519997,78.620003,79.25,77.902473,2434600
2018-04-06,78.349998,78.91999799999999,75.660004,75.970001,74.678253,4025900
2018-04-09,76.720001,77.16999799999999,75.779999,75.93,74.638924,2922000
2018-04-10,77.900002,78.449997,77.410004,77.589996,76.270699,2786300
